violation,file1,file2,execs1,execs2,uniq1,uniq2,presence_1minus2,presence_2minus1,frequency_1minus2_sum,frequency_2minus1_sum,frequency_1minus2_mean,frequency_2minus1_mean,frequency_1minus2_max,frequency_2minus1_max,frequency_1minus2_min,frequency_2minus1_min,frequency_1minus2_median,frequency_2minus1_median
FALSE,/home/austin/Desktop/default/JavaThread1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/JavaThread1_codeelimination_REMOVECODE-coverage.txt,13474816,13484119,15106,15340,54,288,723,10026,1.78960396,15.00898204,12,198,1,1,3,4.5
FALSE,/home/austin/Desktop/default/JavaThread2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/JavaThread2_codeelimination_REMOVECODE-coverage.txt,13501864,13511493,15166,15417,9,260,999,10628,2.181222707,14.18958611,21,221,1,1,1.5,2
FALSE,/home/austin/Desktop/default/Library2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Library2_codeelimination_REMOVECODE-coverage.txt,12413104,12421131,13971,14185,21,235,274,8301,1.756410256,14.31206897,8,186,1,1,3,6
FALSE,/home/austin/Desktop/default/ListAccess1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ListAccess1_codeelimination_REMOVECODE-coverage.txt,11715535,11714477,14742,14960,13,231,6684,5626,7.682758621,10.65530303,152,282,1,1,4.5,7.5
FALSE,/home/austin/Desktop/default/Location_Broadcast1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Location_Broadcast1_codeelimination_REMOVECODE-coverage.txt,31844537,31953855,15352,15638,1,287,1108,110426,3.656765677,92.79495798,22,2893,1,1,2,15
FALSE,/home/austin/Desktop/default/Location_Service1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Location_Service1_codeelimination_REMOVECODE-coverage.txt,20023519,20041380,15498,15760,0,262,3167,21028,4.217043941,26.65145754,58,568,1,1,2,8
FALSE,/home/austin/Desktop/default/Location1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Location1_codeelimination_REMOVECODE-coverage.txt,31814301,31823524,15375,15614,21,260,3492,12715,4.454081633,13.05441478,124,268,1,1,3,6
FALSE,/home/austin/Desktop/default/LocationLeak1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/LocationLeak1_codeelimination_REMOVECODE-coverage.txt,13349274,13444232,15915,16155,1,241,8684,103642,7.76744186,84.81342062,154,2889,1,1,4.5,10.5
FALSE,/home/austin/Desktop/default/LocationLeak2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/LocationLeak2_codeelimination_REMOVECODE-coverage.txt,12727658,12777816,15571,15811,2,242,4608,54766,8,32.46354475,166,829,1,1,3,10
FALSE,/home/austin/Desktop/default/LocationLeak3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/LocationLeak3_codeelimination_REMOVECODE-coverage.txt,13008442,13011458,15747,16015,1,269,5931,8947,7.069129917,10.55070755,165,244,1,1,3,4.5
FALSE,/home/austin/Desktop/default/LogNoLeak-coverage.txt,/home/austin/Desktop/codeelimination_removecode/LogNoLeak_codeelimination_REMOVECODE-coverage.txt,11216980,11220948,11740,11973,1,234,241,4209,2.835294118,7.896810507,14,186,1,1,2,2
FALSE,/home/austin/Desktop/default/Loop1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Loop1_codeelimination_REMOVECODE-coverage.txt,12162147,12169800,15087,15349,1,263,344,7997,1.556561086,13.62350937,8,186,1,1,1,4
FALSE,/home/austin/Desktop/default/Loop2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Loop2_codeelimination_REMOVECODE-coverage.txt,12247352,12255277,14979,15248,14,283,1409,9334,16.38372093,15.50498339,139,186,1,1,3,6
FALSE,/home/austin/Desktop/default/Looper1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Looper1_codeelimination_REMOVECODE-coverage.txt,20315754,20618958,16105,16327,36,258,827,304031,5.587837838,199.3645902,26,17077,1,1,9,4
FALSE,/home/austin/Desktop/default/Merge1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Merge1_codeelimination_REMOVECODE-coverage.txt,20761270,20776597,15788,16005,80,297,765,16092,3.558139535,16.71028037,20,391,1,1,2,4
FALSE,/home/austin/Desktop/default/MethodOverride1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/MethodOverride1_codeelimination_REMOVECODE-coverage.txt,11538654,11542639,13079,13282,18,221,287,4272,2.141791045,8.736196319,14,186,1,1,3,2
FALSE,/home/austin/Desktop/default/MultidimensionalArray1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/MultidimensionalArray1_codeelimination_REMOVECODE-coverage.txt,9933033,9936986,13899,14119,1,221,264,4217,3.219512195,8.519191919,16,189,1,1,3,2
FALSE,/home/austin/Desktop/default/MultiHandlers1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/MultiHandlers1_codeelimination_REMOVECODE-coverage.txt,13354189,13375156,14160,14493,0,333,593,21560,7.701298701,26.91635456,24,701,2,1,6,7
FALSE,/home/austin/Desktop/default/NativeIDFunction-coverage.txt,/home/austin/Desktop/codeelimination_removecode/NativeIDFunction_codeelimination_REMOVECODE-coverage.txt,11223152,11235993,15052,15309,1,258,363,13204,3.025,17.32808399,12,337,1,1,4.5,6
FALSE,/home/austin/Desktop/default/Obfuscation1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Obfuscation1_codeelimination_REMOVECODE-coverage.txt,12032863,12037054,13278,13489,1,212,261,4452,3.303797468,8.21402214,16,186,1,1,2,3
FALSE,/home/austin/Desktop/default/ObjectSensitivity1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ObjectSensitivity1_codeelimination_REMOVECODE-coverage.txt,11598700,11606386,13591,13846,15,270,660,8346,2.462686567,11.87197724,17,272,1,1,1.5,4
FALSE,/home/austin/Desktop/default/ObjectSensitivity2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ObjectSensitivity2_codeelimination_REMOVECODE-coverage.txt,11884502,11892449,14328,14617,1,290,332,8279,1.52293578,11.02396804,8,186,1,1,1.5,2
FALSE,/home/austin/Desktop/default/OnlyIntentReceive-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyIntent_codeelimination_REMOVECODE-coverage.txt,14117587,15663797,13922,16878,20,2976,63042,1609252,40.12858052,193.6524669,2933,28129,1,1,5,18
FALSE,/home/austin/Desktop/default/OnlyIntent-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyIntentReceive_codeelimination_REMOVECODE-coverage.txt,15472285,14309164,16680,14123,2774,217,1280186,117065,164.2106208,57.41294752,27631,4306,1,1,18,5
FALSE,/home/austin/Desktop/default/OnlySMS-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlySMS_codeelimination_REMOVECODE-coverage.txt,13749421,13934760,14177,14381,1,205,527,185866,2.261802575,161.9041812,12,10270,1,1,1,6
FALSE,/home/austin/Desktop/default/OnlyTelephony_Substring-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyTelephony_codeelimination_REMOVECODE-coverage.txt,13290931,13431206,13435,13620,19,204,45927,186202,14.79606959,111.4314782,704,10248,1,1,4.5,6
FALSE,/home/austin/Desktop/default/OnlyTelephony-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyTelephony_Dynamic_codeelimination_REMOVECODE-coverage.txt,13241976,13429178,13421,13620,5,204,8225,195427,7.023911187,111.9925501,170,10259,1,1,2,4
FALSE,/home/austin/Desktop/default/OnlyTelephony_Dynamic-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyTelephony_Reverse_codeelimination_REMOVECODE-coverage.txt,13239942,13623875,13417,13706,1,290,3457,387390,5.980968858,85.9338953,116,10282,1,1,4.5,13.5
FALSE,/home/austin/Desktop/default/OnlyTelephony_Reverse-coverage.txt,/home/austin/Desktop/codeelimination_removecode/OnlyTelephony_Substring_codeelimination_REMOVECODE-coverage.txt,13429923,13480423,13498,13637,73,212,105498,155998,26.26942231,169.1952278,2293,10251,1,1,9,4.5
FALSE,/home/austin/Desktop/default/Ordering1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Ordering1_codeelimination_REMOVECODE-coverage.txt,13233318,13229398,15289,15496,30,237,13118,9198,14.88989784,14.95609756,244,272,1,1,6,5
FALSE,/home/austin/Desktop/default/Parcel1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Parcel1_codeelimination_REMOVECODE-coverage.txt,10832505,10845426,15294,15409,40,155,267,13188,2.282051282,18.41899441,12,244,1,1,2,7.5
FALSE,/home/austin/Desktop/default/PI1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PI1_codeelimination_REMOVECODE-coverage.txt,24421375,24442662,15120,15369,1,250,752,22039,3.12033195,30.95365169,20,645,1,1,1,12
FALSE,/home/austin/Desktop/default/PlayStore1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PlayStore1_codeelimination_REMOVECODE-coverage.txt,19838691,19848311,14619,14847,1,229,1119,10739,4.973333333,14.99860335,38,281,1,1,3,7.5
FALSE,/home/austin/Desktop/default/PlayStore2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PlayStore2_codeelimination_REMOVECODE-coverage.txt,66256910,67341078,15910,16123,1,214,338,1084506,1.673267327,888.9393443,8,61399,1,1,1.5,21
FALSE,/home/austin/Desktop/default/PrivateDataLeak1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PrivateDataLeak1_codeelimination_REMOVECODE-coverage.txt,13332332,13367390,16507,16761,52,306,6440,41498,6.722338205,47.2642369,153,936,1,1,3,21
FALSE,/home/austin/Desktop/default/PrivateDataLeak2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PrivateDataLeak2_codeelimination_REMOVECODE-coverage.txt,11588032,11589534,13971,14191,1,221,2576,4078,4.351351351,8.123505976,66,186,1,1,3,3
FALSE,/home/austin/Desktop/default/PrivateDataLeak3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PrivateDataLeak3_codeelimination_REMOVECODE-coverage.txt,12993392,13169599,15405,15511,85,191,5122,181329,5.011741683,182.975782,66,10318,1,1,4.5,3
FALSE,/home/austin/Desktop/default/PublicAPIField1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PublicAPIField1_codeelimination_REMOVECODE-coverage.txt,10418714,10517874,14631,14914,4,287,514,99674,1.992248062,88.99464286,10,2889,1,1,1.5,6
FALSE,/home/austin/Desktop/default/PublicAPIField2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/PublicAPIField2_codeelimination_REMOVECODE-coverage.txt,9957785,9962800,13611,13839,1,229,440,5455,3.120567376,8.741987179,16,320,1,1,3,4.5
FALSE,/home/austin/Desktop/default/Reflection1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection1_codeelimination_REMOVECODE-coverage.txt,12894149,13078111,15234,15428,6,200,135,184097,2.25,136.3681481,26,10372,1,1,3,6
FALSE,/home/austin/Desktop/default/Reflection2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection2_codeelimination_REMOVECODE-coverage.txt,12903439,13087367,14780,14968,11,199,88,184016,1.725490196,136.2072539,3,10372,1,1,2,4
FALSE,/home/austin/Desktop/default/Reflection3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection3_codeelimination_REMOVECODE-coverage.txt,13940440,14133011,14647,14805,44,202,136,192707,1.346534653,157.9565574,3,10366,1,1,1,13.5
FALSE,/home/austin/Desktop/default/Reflection4-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection4_codeelimination_REMOVECODE-coverage.txt,12349894,12532058,13039,13236,2,199,75,182239,1.744186047,154.5708227,2,10366,1,1,2,5
FALSE,/home/austin/Desktop/default/Reflection5-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection5_codeelimination_REMOVECODE-coverage.txt,12588350,12600202,13486,13637,1,152,120,11972,1.764705882,16.65090403,8,338,1,1,3,5
FALSE,/home/austin/Desktop/default/Reflection6-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection6_codeelimination_REMOVECODE-coverage.txt,10015122,10121956,13129,13326,1,198,57,106891,1.9,89.5984912,2,5366,1,1,3,6
FALSE,/home/austin/Desktop/default/Reflection7-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection7_codeelimination_REMOVECODE-coverage.txt,13777397,13971726,14961,15169,5,213,91,194420,2.676470588,140.9862219,15,10362,1,1,3,6
FALSE,/home/austin/Desktop/default/Reflection8-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection8_codeelimination_REMOVECODE-coverage.txt,13203072,13394453,13535,13733,0,198,68,191449,1.743589744,159.940685,2,10356,1,1,2,8
FALSE,/home/austin/Desktop/default/Reflection9-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Reflection9_codeelimination_REMOVECODE-coverage.txt,13773478,13966244,13713,13910,1,198,57,192823,1.9,158.9637263,2,10356,1,1,3,8
FALSE,/home/austin/Desktop/default/RegisterGlobal1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/RegisterGlobal1_codeelimination_REMOVECODE-coverage.txt,13558111,13584966,15638,15872,31,265,1679,28534,7.737327189,32.20541761,47,844,1,1,4,15
FALSE,/home/austin/Desktop/default/RegisterGlobal2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/RegisterGlobal2_codeelimination_REMOVECODE-coverage.txt,12725397,12737754,15408,15619,34,245,555,12912,3.245614035,21.92190153,20,376,1,1,2,5
FALSE,/home/austin/Desktop/default/SendSMS-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SendSMS_codeelimination_REMOVECODE-coverage.txt,13600158,13646324,15558,15761,53,256,1062,47228,4.657894737,40.81936041,53,963,1,1,4.5,8
FALSE,/home/austin/Desktop/default/Sensors1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Sensors1_codeelimination_REMOVECODE-coverage.txt,22817218,22823304,13903,14095,3,195,528,6614,2.022988506,10.65056361,19,213,1,1,1,2
FALSE,/home/austin/Desktop/default/Serialization1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Serialization1_codeelimination_REMOVECODE-coverage.txt,10752364,10882423,15029,15235,45,251,327,130386,3.554347826,64.93326693,12,5800,1,1,3,9
FALSE,/home/austin/Desktop/default/ServiceCommunication1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceCommunication1_codeelimination_REMOVECODE-coverage.txt,10814914,10831746,14441,14494,94,147,688,17520,3.510204082,25.68914956,24,575,1,1,1.5,10.5
FALSE,/home/austin/Desktop/default/ServiceEventSequence1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceEventSequence1_codeelimination_REMOVECODE-coverage.txt,14364095,14377952,14770,14970,35,235,571,14428,4.642276423,20.40735502,20,389,1,1,5,6
FALSE,/home/austin/Desktop/default/ServiceEventSequence2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceEventSequence2_codeelimination_REMOVECODE-coverage.txt,14649960,14664874,14873,15184,20,331,584,15498,5.782178218,18.99264706,20,424,1,1,6,7.5
FALSE,/home/austin/Desktop/default/ServiceEventSequence3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceEventSequence3_codeelimination_REMOVECODE-coverage.txt,14592199,14604072,14920,15135,46,261,3892,15765,4.895597484,24.6713615,405,501,1,1,1,7
FALSE,/home/austin/Desktop/default/ServiceLifecycle1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceLifecycle1_codeelimination_REMOVECODE-coverage.txt,11541625,11544768,14398,14571,41,214,251,3394,1.588607595,6.320297952,10,165,1,1,1.5,1
FALSE,/home/austin/Desktop/default/ServiceLifecycle2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/ServiceLifecycle2_codeelimination_REMOVECODE-coverage.txt,10190618,10196383,14535,14703,19,187,427,6192,3.5,12.31013917,24,210,1,1,4.5,3
FALSE,/home/austin/Desktop/default/SharedPreferenceChanged1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SharedPreferenceChanged1_codeelimination_REMOVECODE-coverage.txt,9919700,9923867,12976,13206,1,231,261,4428,3.303797468,8.499040307,16,189,1,1,2,2
FALSE,/home/austin/Desktop/default/SharedPreferences1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SharedPreferences1_codeelimination_REMOVECODE-coverage.txt,22668132,22791922,15810,16015,19,224,2376,126166,4.898969072,94.64816204,45,5586,1,1,4,6
FALSE,/home/austin/Desktop/default/SimpleAliasing1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SimpleAliasing1_codeelimination_REMOVECODE-coverage.txt,20462273,20476527,15554,15795,30,271,404,14658,4,19.72812921,20,359,1,1,3,5
FALSE,/home/austin/Desktop/default/SimpleUnreachable1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SimpleUnreachable1_codeelimination_REMOVECODE-coverage.txt,37012743,37014351,12551,12644,1,94,293,1901,2.688073394,5.137837838,14,57,1,1,2,3
FALSE,/home/austin/Desktop/default/Singletons1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Singletons1_codeelimination_REMOVECODE-coverage.txt,10537619,10542167,15378,15611,38,271,7589,12137,10.13217623,15.26666667,204,280,1,1,4,9
FALSE,/home/austin/Desktop/default/SinkInNativeCode-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SinkInNativeCode_codeelimination_REMOVECODE-coverage.txt,10576021,10587588,12776,13058,3,285,387,11954,3.225,16.5567867,12,227,1,1,4.5,7.5
FALSE,/home/austin/Desktop/default/SinkInNativeLibCode-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SinkInNativeLibCode_codeelimination_REMOVECODE-coverage.txt,10697149,10709562,12821,13097,5,281,393,12806,3.144,17.86052999,12,265,1,1,3,5
FALSE,/home/austin/Desktop/default/SourceCodeSpecific1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SourceCodeSpecific1_codeelimination_REMOVECODE-coverage.txt,11821024,11830785,13854,14099,1,246,531,10292,6.986842105,15.02481752,25,307,1,1,7.5,6
FALSE,/home/austin/Desktop/default/SourceInNativeCode-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SourceInNativeCode_codeelimination_REMOVECODE-coverage.txt,10550717,10562243,12766,13044,3,281,388,11914,3.233333333,16.61645746,12,233,1,1,4.5,5
FALSE,/home/austin/Desktop/default/StartActivityForResult1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StartActivityForResult1_codeelimination_REMOVECODE-coverage.txt,14059266,14288218,16013,16222,21,230,2996,231948,15.44329897,125.9218241,478,12077,1,1,3,7.5
FALSE,/home/austin/Desktop/default/StartProcessWithSecret1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StartProcessWithSecret1_codeelimination_REMOVECODE-coverage.txt,10038143,10141664,14076,14271,5,200,115,103636,2.804878049,68.58769027,5,5556,1,1,3,3
FALSE,/home/austin/Desktop/default/StaticInitialization1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StaticInitialization1_codeelimination_REMOVECODE-coverage.txt,11876611,11881867,14032,14293,21,282,1734,6990,4.503896104,12.28471002,90,186,1,1,2,5
FALSE,/home/austin/Desktop/default/StaticInitialization2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StaticInitialization2_codeelimination_REMOVECODE-coverage.txt,11920901,11926353,14799,15022,14,237,2939,8391,4.818032787,9.428089888,90,186,1,1,3,6
FALSE,/home/austin/Desktop/default/StaticInitialization3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StaticInitialization3_codeelimination_REMOVECODE-coverage.txt,10181038,10184878,14066,14288,14,236,2814,6654,4.417582418,12.84555985,88,186,1,1,2,7.5
FALSE,/home/austin/Desktop/default/StringFormatter1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StringFormatter1_codeelimination_REMOVECODE-coverage.txt,10249639,10259445,13797,14102,5,310,831,10637,3.089219331,15.28304598,20,240,1,1,2,6
FALSE,/home/austin/Desktop/default/StringPatternMatching1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StringPatternMatching1_codeelimination_REMOVECODE-coverage.txt,9901394,9905366,13547,13772,1,226,267,4239,3.141176471,8.074285714,16,189,1,1,2,2
FALSE,/home/austin/Desktop/default/StringToCharArray1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StringToCharArray1_codeelimination_REMOVECODE-coverage.txt,10536830,10545436,14911,15167,7,263,187,8793,2.308641975,13.76056338,8,189,1,1,2,3
FALSE,/home/austin/Desktop/default/StringToOutputStream1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StringToOutputStream1_codeelimination_REMOVECODE-coverage.txt,9949782,9953833,13840,14068,1,229,1255,5306,5.060483871,8.39556962,20,203,1,1,7.5,4.5
FALSE,/home/austin/Desktop/default/StrongUpdate1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/StrongUpdate1_codeelimination_REMOVECODE-coverage.txt,20485759,20500324,14909,15141,24,256,325,14890,3.009259259,21.51734104,20,369,1,1,3,7.5
FALSE,/home/austin/Desktop/default/SubscriberId1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/SubscriberId1_codeelimination_REMOVECODE-coverage.txt,22731511,22739595,14476,14710,1,235,417,8501,1.681451613,14.73310225,8,213,1,1,1.5,4
FALSE,/home/austin/Desktop/default/TimerTask1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/TimerTask1_codeelimination_REMOVECODE-coverage.txt,19815077,19806742,14572,14882,8,318,18609,10274,17.57223796,16.20504732,351,390,1,1,8,7.5
FALSE,/home/austin/Desktop/default/UnreachableBoth-coverage.txt,/home/austin/Desktop/codeelimination_removecode/UnreachableBoth_codeelimination_REMOVECODE-coverage.txt,9535129,9539795,13370,13613,15,258,490,5156,4.711538462,9.045614035,25,202,1,1,4.5,4.5
FALSE,/home/austin/Desktop/default/UnreachableCode-coverage.txt,/home/austin/Desktop/codeelimination_removecode/UnreachableCode_codeelimination_REMOVECODE-coverage.txt,11205383,11208961,11430,11652,1,223,339,3917,3.606382979,7.802788845,14,186,1,1,3,3
FALSE,/home/austin/Desktop/default/UnreachableSink1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/UnreachableSink1_codeelimination_REMOVECODE-coverage.txt,9456063,9459796,13322,13532,11,221,1040,4773,2.593516209,10.09090909,25,202,1,1,1,3
FALSE,/home/austin/Desktop/default/UnreachableSource1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/UnreachableSource1_codeelimination_REMOVECODE-coverage.txt,9500769,9505219,13209,13429,1,221,511,4961,5.677777778,9.765748031,25,202,1,1,4.5,4.5
FALSE,/home/austin/Desktop/default/Unregister1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/Unregister1_codeelimination_REMOVECODE-coverage.txt,12651000,12661270,14542,14758,29,245,910,11180,2.577903683,17.74603175,16,272,1,1,1,7.5
FALSE,/home/austin/Desktop/default/UnresolvableIntent1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/UnresolvableIntent1_codeelimination_REMOVECODE-coverage.txt,14136837,14147234,13782,14004,0,222,614,11011,7.223529412,21.59019608,37,421,1,1,5,7.5
FALSE,/home/austin/Desktop/default/View1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/View1_codeelimination_REMOVECODE-coverage.txt,12071352,12075120,14449,14641,23,215,8046,11814,12.571875,14.60321384,152,422,1,1,10.5,6
FALSE,/home/austin/Desktop/default/VirtualDispatch1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/VirtualDispatch1_codeelimination_REMOVECODE-coverage.txt,12260589,12271774,15619,15902,2,285,6106,17291,7.92987013,18.20105263,153,244,1,1,4.5,13.5
FALSE,/home/austin/Desktop/default/VirtualDispatch2-coverage.txt,/home/austin/Desktop/codeelimination_removecode/VirtualDispatch2_codeelimination_REMOVECODE-coverage.txt,10425573,10436425,14083,14348,1,266,129,10981,2.58,14.33550914,8,210,1,1,4.5,3
FALSE,/home/austin/Desktop/default/VirtualDispatch3-coverage.txt,/home/austin/Desktop/codeelimination_removecode/VirtualDispatch3_codeelimination_REMOVECODE-coverage.txt,20554661,20569603,14626,14846,22,242,398,15340,3.109375,22.75964392,20,419,1,1,1.5,7.5
FALSE,/home/austin/Desktop/default/VirtualDispatch4-coverage.txt,/home/austin/Desktop/codeelimination_removecode/VirtualDispatch4_codeelimination_REMOVECODE-coverage.txt,20278051,20291474,13103,13223,1,121,265,13688,3.955223881,22.07741935,20,395,1,1,5,7.5
FALSE,/home/austin/Desktop/default/VoiceMail1-coverage.txt,/home/austin/Desktop/codeelimination_removecode/VoiceMail1_codeelimination_REMOVECODE-coverage.txt,22318014,22322253,13715,13904,2,191,543,4782,2.003690037,9.680161943,19,213,1,1,1,3